issuerTradingSymbol,date,close
REG,2023-04-17,60.5
REG,2023-04-18,60.68
REG,2023-04-19,60.86
REG,2023-04-20,60.55
REG,2023-04-21,60.72
REG,2023-04-24,60.0
REG,2023-04-25,60.21
REG,2023-04-26,59.47
REG,2023-04-27,60.41
REG,2023-04-28,61.43
REG,2023-05-01,60.64
REG,2023-05-02,59.99
REG,2023-05-03,59.66
REG,2023-05-04,60.1
REG,2023-05-05,60.74
REG,2023-05-08,59.68
REG,2023-05-09,58.88
REG,2023-05-10,58.99
REG,2023-05-11,58.49
REG,2023-05-12,58.53
REG,2023-05-15,59.13
REG,2023-05-16,57.02
REG,2023-05-17,58.78
REG,2023-05-18,58.24
REG,2023-05-19,57.63
REG,2023-05-22,58.44
REG,2023-05-23,57.56
REG,2023-05-24,56.35
REG,2023-05-25,55.16
REG,2023-05-26,55.94
REG,2023-05-30,55.78
REG,2023-05-31,56.27
REG,2023-06-01,56.4
REG,2023-06-02,58.26
REG,2023-06-05,57.99
REG,2023-06-06,59.06
REG,2023-06-07,60.9
REG,2023-06-08,60.66
REG,2023-06-09,60.61
REG,2023-06-12,60.93
REG,2023-06-13,60.41
REG,2023-06-14,60.84
REG,2023-06-15,60.84
REG,2023-06-16,61.14
REG,2023-06-20,60.66
REG,2023-06-21,59.64
REG,2023-06-22,58.89
REG,2023-06-23,58.0
REG,2023-06-26,59.49
REG,2023-06-27,60.33
REG,2023-06-28,60.35
REG,2023-06-29,61.68
REG,2023-06-30,61.77
REG,2023-07-03,62.38
REG,2023-07-05,62.26
REG,2023-07-06,62.0
REG,2023-07-07,61.31
REG,2023-07-10,61.36
REG,2023-07-11,62.79
REG,2023-07-12,63.11
REG,2023-07-13,63.41
REG,2023-07-14,63.4
REG,2023-07-17,63.84
REG,2023-07-18,63.73
REG,2023-07-19,64.75
REG,2023-07-20,65.43
REG,2023-07-21,65.8
REG,2023-07-24,65.76
REG,2023-07-25,65.33
REG,2023-07-26,65.92
REG,2023-07-27,64.56
REG,2023-07-28,64.88
REG,2023-07-31,65.53
REG,2023-08-01,65.74
REG,2023-08-02,65.69
REG,2023-08-03,65.98
REG,2023-08-04,66.25
REG,2023-08-07,66.64
REG,2023-08-08,65.48
REG,2023-08-09,65.7
REG,2023-08-10,64.98
REG,2023-08-11,64.87
REG,2023-08-14,64.21
REG,2023-08-15,63.05
REG,2023-08-16,62.15
REG,2023-08-17,61.03
REG,2023-08-18,61.31
REG,2023-08-21,60.41
REG,2023-08-22,60.21
REG,2023-08-23,61.21
REG,2023-08-24,61.38
REG,2023-08-25,61.19
REG,2023-08-28,61.72
REG,2023-08-29,62.23
REG,2023-08-30,62.23
REG,2023-08-31,62.2
REG,2023-09-01,62.39
REG,2023-09-05,62.48
REG,2023-09-06,63.6
REG,2023-09-07,63.87
REG,2023-09-08,64.07
REG,2023-09-11,63.88
REG,2023-09-12,64.31
REG,2023-09-13,63.02
REG,2023-09-14,64.14
REG,2023-09-15,63.71
REG,2023-09-18,62.45
REG,2023-09-19,62.38
REG,2023-09-20,62.47
REG,2023-09-21,61.28
REG,2023-09-22,60.77
REG,2023-09-25,60.68
REG,2023-09-26,59.26
REG,2023-09-27,59.13
REG,2023-09-28,60.11
REG,2023-09-29,59.44
REG,2023-10-02,58.07
REG,2023-10-03,56.99
REG,2023-10-04,57.42
REG,2023-10-05,58.07
REG,2023-10-06,57.99
REG,2023-10-09,58.65
REG,2023-10-10,58.93
REG,2023-10-11,59.97
REG,2023-10-12,59.06
REG,2023-10-13,58.93
REG,2023-10-16,59.6
REG,2023-10-17,60.75
REG,2023-10-18,59.7
REG,2023-10-19,59.19
REG,2023-10-20,59.15
REG,2023-10-23,58.14
REG,2023-10-24,59.17
REG,2023-10-25,57.82
REG,2023-10-26,58.88
REG,2023-10-27,57.68
REG,2023-10-30,58.21
REG,2023-10-31,60.26
REG,2023-11-01,60.65
REG,2023-11-02,62.15
REG,2023-11-03,62.74
REG,2023-11-06,61.23
REG,2023-11-07,60.13
REG,2023-11-08,60.66
REG,2023-11-09,59.41
REG,2023-11-10,60.45
REG,2023-11-13,59.76
REG,2023-11-14,62.57
REG,2023-11-15,62.22
REG,2023-11-16,61.31
REG,2023-11-17,61.8
REG,2023-11-20,61.76
REG,2023-11-21,60.95
REG,2023-11-22,61.21
REG,2023-11-24,61.32
REG,2023-11-27,61.76
REG,2023-11-28,61.85
REG,2023-11-29,61.47
REG,2023-11-30,62.78
REG,2023-12-01,63.96
REG,2023-12-04,65.13
REG,2023-12-05,64.55
SPRT,,
CRWG,,
HSIC,2022-12-06,80.64
HSIC,2022-12-07,81.4
HSIC,2022-12-08,81.32
HSIC,2022-12-09,81.2
HSIC,2022-12-12,81.95
HSIC,2022-12-13,83.28
HSIC,2022-12-14,83.17
HSIC,2022-12-15,82.11
HSIC,2022-12-16,80.66
HSIC,2022-12-19,80.69
HSIC,2022-12-20,80.57
HSIC,2022-12-21,81.01
HSIC,2022-12-22,80.54
HSIC,2022-12-23,80.64
HSIC,2022-12-27,80.53
HSIC,2022-12-28,79.46
HSIC,2022-12-29,80.61
HSIC,2022-12-30,79.87
HSIC,2023-01-03,79.6
HSIC,2023-01-04,82.39
HSIC,2023-01-05,80.03
HSIC,2023-01-06,81.61
HSIC,2023-01-09,80.53
HSIC,2023-01-10,79.97
HSIC,2023-01-11,80.62
HSIC,2023-01-12,79.51
HSIC,2023-01-13,80.37
HSIC,2023-01-17,80.86
HSIC,2023-01-18,80.32
HSIC,2023-01-19,80.22
HSIC,2023-01-20,80.86
HSIC,2023-01-23,81.28
HSIC,2023-01-24,80.75
HSIC,2023-01-25,83.75
HSIC,2023-01-26,85.51
HSIC,2023-01-27,86.14
HSIC,2023-01-30,85.29
HSIC,2023-01-31,86.15
HSIC,2023-02-01,87.06
HSIC,2023-02-02,89.08
HSIC,2023-02-03,86.755
HSIC,2023-02-06,86.23
HSIC,2023-02-07,87.14
HSIC,2023-02-08,86.74
HSIC,2023-02-09,85.76
HSIC,2023-02-10,86.08
HSIC,2023-02-13,88.82
HSIC,2023-02-14,88.98
HSIC,2023-02-15,88.64
HSIC,2023-02-16,82.82
HSIC,2023-02-17,83.14
HSIC,2023-02-21,82.0
HSIC,2023-02-22,81.79
HSIC,2023-02-23,81.52
HSIC,2023-02-24,80.82
HSIC,2023-02-27,78.36
HSIC,2023-02-28,78.31
HSIC,2023-03-01,77.75
HSIC,2023-03-02,77.89
HSIC,2023-03-03,78.9
HSIC,2023-03-06,78.56
HSIC,2023-03-07,77.65
HSIC,2023-03-08,77.81
HSIC,2023-03-09,77.25
HSIC,2023-03-10,77.04
HSIC,2023-03-13,77.56
HSIC,2023-03-14,77.77
HSIC,2023-03-15,77.49
HSIC,2023-03-16,78.15
HSIC,2023-03-17,77.27
HSIC,2023-03-20,78.82
HSIC,2023-03-21,80.24
HSIC,2023-03-22,78.45
HSIC,2023-03-23,78.13
HSIC,2023-03-24,79.17
HSIC,2023-03-27,79.64
HSIC,2023-03-28,79.65
HSIC,2023-03-29,79.75
HSIC,2023-03-30,80.12
HSIC,2023-03-31,81.54
HSIC,2023-04-03,81.83
HSIC,2023-04-04,82.49
HSIC,2023-04-05,83.98
HSIC,2023-04-06,84.73
HSIC,2023-04-10,83.89
HSIC,2023-04-11,85.22
HSIC,2023-04-12,82.17
HSIC,2023-04-13,82.57
HSIC,2023-04-14,82.43
HSIC,2023-04-17,82.85
HSIC,2023-04-18,82.7
HSIC,2023-04-19,82.95
HSIC,2023-04-20,83.01
HSIC,2023-04-21,84.65
HSIC,2023-04-24,85.07
HSIC,2023-04-25,83.63
HSIC,2023-04-26,81.21
HSIC,2023-04-27,81.19
HSIC,2023-04-28,80.81
HSIC,2023-05-01,82.4
HSIC,2023-05-02,80.48
HSIC,2023-05-03,80.01
HSIC,2023-05-04,79.13
HSIC,2023-05-05,79.75
HSIC,2023-05-08,79.8
HSIC,2023-05-09,74.83
HSIC,2023-05-10,76.22
HSIC,2023-05-11,76.93
HSIC,2023-05-12,76.43
HSIC,2023-05-15,78.21
HSIC,2023-05-16,77.09
HSIC,2023-05-17,76.53
HSIC,2023-05-18,76.55
HSIC,2023-05-19,76.92
HSIC,2023-05-22,77.46
HSIC,2023-05-23,76.85
HSIC,2023-05-24,75.56
HSIC,2023-05-25,75.08
HSIC,2023-05-26,74.92
HSIC,2023-05-30,74.12
HSIC,2023-05-31,73.9
HSIC,2023-06-01,73.43
HSIC,2023-06-02,74.42
HSIC,2023-06-05,75.26
HSIC,2023-06-06,75.37
HSIC,2023-06-07,75.26
HSIC,2023-06-08,74.94
HSIC,2023-06-09,74.86
HSIC,2023-06-12,75.54
HSIC,2023-06-13,76.01
HSIC,2023-06-14,74.81
HSIC,2023-06-15,75.79
HSIC,2023-06-16,78.02
HSIC,2023-06-20,77.89
HSIC,2023-06-21,79.68
HSIC,2023-06-22,79.71
HSIC,2023-06-23,78.9
HSIC,2023-06-26,79.73
HSIC,2023-06-27,80.13
HSIC,2023-06-28,79.94
HSIC,2023-06-29,80.9
HSIC,2023-06-30,81.1
HSIC,2023-07-03,79.51
HSIC,2023-07-05,79.43
HSIC,2023-07-06,78.81
HSIC,2023-07-07,78.66
HSIC,2023-07-10,80.04
HSIC,2023-07-11,81.73
HSIC,2023-07-12,81.53
HSIC,2023-07-13,82.07
HSIC,2023-07-14,80.39
HSIC,2023-07-17,80.23
HSIC,2023-07-18,79.24
HSIC,2023-07-19,79.46
HSIC,2023-07-20,79.91
HSIC,2023-07-21,79.92
HSIC,2023-07-24,79.41
HSIC,2023-07-25,80.14
HSIC,2023-07-26,79.82
HSIC,2023-07-27,79.45
HSIC,2023-07-28,79.67
HSIC,2023-07-31,78.79
HSIC,2023-08-01,78.82
HSIC,2023-08-02,79.71
HSIC,2023-08-03,78.31
HSIC,2023-08-04,78.09
HSIC,2023-08-07,75.87
HSIC,2023-08-08,75.94
HSIC,2023-08-09,77.42
HSIC,2023-08-10,76.46
HSIC,2023-08-11,76.65
HSIC,2023-08-14,77.1
HSIC,2023-08-15,75.83
HSIC,2023-08-16,75.79
HSIC,2023-08-17,76.47
HSIC,2023-08-18,76.52
HSIC,2023-08-21,76.44
HSIC,2023-08-22,76.25
HSIC,2023-08-23,76.27
HSIC,2023-08-24,76.2
HSIC,2023-08-25,76.85
HSIC,2023-08-28,77.99
HSIC,2023-08-29,78.33
HSIC,2023-08-30,77.5
HSIC,2023-08-31,76.54
HSIC,2023-09-01,76.35
HSIC,2023-09-05,74.8
HSIC,2023-09-06,74.12
HSIC,2023-09-07,74.19
HSIC,2023-09-08,73.88
HSIC,2023-09-11,74.28
HSIC,2023-09-12,74.82
HSIC,2023-09-13,73.21
HSIC,2023-09-14,74.45
HSIC,2023-09-15,74.41
HSIC,2023-09-18,74.06
HSIC,2023-09-19,73.86
HSIC,2023-09-20,74.47
HSIC,2023-09-21,73.69
HSIC,2023-09-22,73.11
HSIC,2023-09-25,73.75
HSIC,2023-09-26,74.52
HSIC,2023-09-27,73.26
HSIC,2023-09-28,74.25
HSIC,2023-09-29,74.25
HSIC,2023-10-02,73.3
HSIC,2023-10-03,73.03
HSIC,2023-10-04,74.16
HSIC,2023-10-05,73.66
HSIC,2023-10-06,74.36
HSIC,2023-10-09,74.01
HSIC,2023-10-10,74.2
HSIC,2023-10-11,73.44
HSIC,2023-10-12,72.56
HSIC,2023-10-13,73.35
HSIC,2023-10-16,71.8
HSIC,2023-10-17,71.35
HSIC,2023-10-18,70.67
HSIC,2023-10-19,68.75
HSIC,2023-10-20,68.31
HSIC,2023-10-23,67.41
HSIC,2023-10-24,67.3
HSIC,2023-10-25,67.77
HSIC,2023-10-26,66.51
HSIC,2023-10-27,66.41
HSIC,2023-10-30,66.15
HSIC,2023-10-31,64.98
HSIC,2023-11-01,64.07
HSIC,2023-11-02,61.89
HSIC,2023-11-03,62.4
HSIC,2023-11-06,62.63
HSIC,2023-11-07,62.96
HSIC,2023-11-08,63.43
HSIC,2023-11-09,62.16
HSIC,2023-11-10,64.07
HSIC,2023-11-13,67.5
HSIC,2023-11-14,68.9
HSIC,2023-11-15,67.59
HSIC,2023-11-16,68.76
HSIC,2023-11-17,68.75
HSIC,2023-11-20,68.61
HSIC,2023-11-21,68.92
HSIC,2023-11-22,69.4
HSIC,2023-11-24,69.67
HSIC,2023-11-27,67.98
HSIC,2023-11-28,67.41
HSIC,2023-11-29,66.66
HSIC,2023-11-30,66.73
HSIC,2023-12-01,69.54
HSIC,2023-12-04,69.31
HSIC,2023-12-05,69.88
BDRL,2022-12-06,0.2
BDRL,2022-12-07,0.175
BDRL,2022-12-08,0.175
BDRL,2022-12-09,0.1999
BDRL,2022-12-12,0.175
BDRL,2022-12-13,0.18
BDRL,2022-12-14,0.1751
BDRL,2022-12-15,0.175
BDRL,2022-12-16,0.165
BDRL,2022-12-19,0.155
BDRL,2022-12-20,0.16
BDRL,2022-12-21,0.16
BDRL,2022-12-22,0.16
BDRL,2022-12-23,0.16
BDRL,2022-12-27,0.1749
BDRL,2022-12-28,0.1999
BDRL,2022-12-29,0.16
BDRL,2022-12-30,0.1916
BDRL,2023-01-03,0.17
BDRL,2023-01-04,0.167
BDRL,2023-01-06,0.1625
BDRL,2023-01-09,0.1625
BDRL,2023-01-10,0.1625
BDRL,2023-01-11,0.2
BDRL,2023-01-13,0.1838
BDRL,2023-01-17,0.17
BDRL,2023-01-18,0.175
BDRL,2023-01-19,0.21
BDRL,2023-01-20,0.22
BDRL,2023-01-23,0.2
BDRL,2023-01-24,0.22
BDRL,2023-01-25,0.23
BDRL,2023-01-26,0.285
BDRL,2023-01-27,0.27
BDRL,2023-01-30,0.27
BDRL,2023-01-31,0.27
BDRL,2023-02-01,0.285
BDRL,2023-02-02,0.3
BDRL,2023-02-03,0.27
BDRL,2023-02-06,0.299
BDRL,2023-02-07,0.28
BDRL,2023-02-08,0.298
BDRL,2023-02-09,0.28
BDRL,2023-02-10,0.2505
BDRL,2023-02-13,0.264
BDRL,2023-02-15,0.25
BDRL,2023-02-16,0.27
BDRL,2023-02-17,0.2974
BDRL,2023-02-21,0.2974
BDRL,2023-02-23,0.2974
BDRL,2023-02-27,0.245
BDRL,2023-03-01,0.23
BDRL,2023-03-02,0.2953
BDRL,2023-03-03,0.27
BDRL,2023-03-06,0.2953
BDRL,2023-03-07,0.2953
BDRL,2023-03-09,0.25
BDRL,2023-03-10,0.24
BDRL,2023-03-14,0.197
BDRL,2023-03-15,0.2
BDRL,2023-03-16,0.2
BDRL,2023-03-17,0.239
BDRL,2023-03-20,0.215
BDRL,2023-03-21,0.2175
BDRL,2023-03-22,0.21
BDRL,2023-03-23,0.21
BDRL,2023-03-24,0.21
BDRL,2023-03-27,0.25
BDRL,2023-03-28,0.25
BDRL,2023-03-29,0.2088
BDRL,2023-03-30,0.2
BDRL,2023-03-31,0.24
BDRL,2023-04-03,0.28
BDRL,2023-04-04,0.28
BDRL,2023-04-10,0.21
BDRL,2023-04-11,0.21
BDRL,2023-04-12,0.21
BDRL,2023-04-13,0.22
BDRL,2023-04-14,0.1959
BDRL,2023-04-18,0.1915
BDRL,2023-04-20,0.21
BDRL,2023-04-21,0.2225
BDRL,2023-04-25,0.2
BDRL,2023-04-27,0.2
BDRL,2023-04-28,0.2
BDRL,2023-05-01,0.1998
BDRL,2023-05-02,0.205
BDRL,2023-05-05,0.205
BDRL,2023-05-09,0.21
BDRL,2023-05-10,0.175
BDRL,2023-05-11,0.21
BDRL,2023-05-12,0.21
BDRL,2023-05-15,0.195
BDRL,2023-05-16,0.16
BDRL,2023-05-17,0.17
BDRL,2023-05-18,0.17
BDRL,2023-05-19,0.27
BDRL,2023-05-22,0.17
BDRL,2023-05-23,0.195
BDRL,2023-05-25,0.1854
BDRL,2023-05-26,0.1858
BDRL,2023-05-30,0.17
BDRL,2023-05-31,0.21
BDRL,2023-06-01,0.17
BDRL,2023-06-02,0.1705
BDRL,2023-06-05,0.1755
BDRL,2023-06-06,0.19
BDRL,2023-06-07,0.185
BDRL,2023-06-08,0.2
BDRL,2023-06-09,0.2
BDRL,2023-06-12,0.2
BDRL,2023-06-13,0.2
BDRL,2023-06-14,0.1705
BDRL,2023-06-15,0.1864
BDRL,2023-06-20,0.168
BDRL,2023-06-21,0.183
BDRL,2023-06-22,0.17
BDRL,2023-06-23,0.1769
BDRL,2023-06-26,0.1705
BDRL,2023-06-27,0.2
BDRL,2023-06-28,0.21
BDRL,2023-06-29,0.1849
BDRL,2023-06-30,0.1774
BDRL,2023-07-05,0.21
BDRL,2023-07-06,0.17
BDRL,2023-07-07,0.21
BDRL,2023-07-10,0.19
BDRL,2023-07-11,0.19
BDRL,2023-07-12,0.189
BDRL,2023-07-13,0.151
BDRL,2023-07-14,0.152
BDRL,2023-07-17,0.15
BDRL,2023-07-20,0.15
BDRL,2023-07-21,0.1598
BDRL,2023-07-24,0.1505
BDRL,2023-07-25,0.175
BDRL,2023-07-26,0.18
BDRL,2023-07-27,0.18
BDRL,2023-07-28,0.17
BDRL,2023-08-01,0.18
BDRL,2023-08-03,0.189
BDRL,2023-08-04,0.175
BDRL,2023-08-07,0.175
BDRL,2023-08-08,0.18
BDRL,2023-08-10,0.1501
BDRL,2023-08-11,0.165
BDRL,2023-08-14,0.165
BDRL,2023-08-15,0.155
BDRL,2023-08-16,0.1501
BDRL,2023-08-17,0.1515
BDRL,2023-08-18,0.16
BDRL,2023-08-21,0.15
BDRL,2023-08-22,0.15
BDRL,2023-08-23,0.1695
BDRL,2023-08-24,0.13
BDRL,2023-08-25,0.1695
BDRL,2023-08-28,0.16
BDRL,2023-08-29,0.1695
BDRL,2023-08-31,0.13
BDRL,2023-09-01,0.16
BDRL,2023-09-05,0.1203
BDRL,2023-09-06,0.155
BDRL,2023-09-08,0.1203
BDRL,2023-09-11,0.1205
BDRL,2023-09-13,0.1204
BDRL,2023-09-15,0.13
BDRL,2023-09-18,0.1208
BDRL,2023-09-19,0.121
BDRL,2023-09-21,0.125
BDRL,2023-09-25,0.15
BDRL,2023-09-26,0.1204
BDRL,2023-09-27,0.1201
BDRL,2023-10-02,0.1202
BDRL,2023-10-04,0.1201
BDRL,2023-10-05,0.1201
BDRL,2023-10-06,0.1201
BDRL,2023-10-10,0.12
BDRL,2023-10-12,0.11
BDRL,2023-10-13,0.125
BDRL,2023-10-19,0.0661
BDRL,2023-10-20,0.11
BDRL,2023-10-23,0.11
BDRL,2023-10-24,0.11
BDRL,2023-10-25,0.1399
BDRL,2023-10-27,0.0801
BDRL,2023-10-30,0.0609
BDRL,2023-10-31,0.0602
BDRL,2023-11-01,0.08
BDRL,2023-11-02,0.1005
BDRL,2023-11-03,0.125
BDRL,2023-11-07,0.1438
BDRL,2023-11-08,0.16
BDRL,2023-11-09,0.14
BDRL,2023-11-10,0.16
BDRL,2023-11-15,0.1061
BDRL,2023-11-16,0.15
BDRL,2023-11-17,0.1549
BDRL,2023-11-20,0.1549
BDRL,2023-11-21,0.1429
BDRL,2023-11-22,0.1278
BDRL,2023-11-24,0.115
BDRL,2023-11-27,0.115
BDRL,2023-11-28,0.1549
BDRL,2023-11-30,0.1289
BDRL,2023-12-01,0.12
BDRL,2023-12-04,0.1275
BDRL,2023-12-05,0.1249
MATV,2022-12-06,20.76
MATV,2022-12-07,20.05
MATV,2022-12-08,20.11
MATV,2022-12-09,20.22
MATV,2022-12-12,20.11
MATV,2022-12-13,20.39
MATV,2022-12-14,20.35
MATV,2022-12-15,19.93
MATV,2022-12-16,19.67
MATV,2022-12-19,19.33
MATV,2022-12-20,19.76
MATV,2022-12-21,21.03
MATV,2022-12-22,20.93
MATV,2022-12-23,21.4
MATV,2022-12-27,21.89
MATV,2022-12-28,20.88
MATV,2022-12-29,20.99
MATV,2022-12-30,20.9
MATV,2023-01-03,21.37
MATV,2023-01-04,21.82
MATV,2023-01-05,22.12
MATV,2023-01-06,23.16
MATV,2023-01-09,23.39
MATV,2023-01-10,23.78
MATV,2023-01-11,24.02
MATV,2023-01-12,25.29
MATV,2023-01-13,25.25
MATV,2023-01-17,26.37
MATV,2023-01-18,26.4
MATV,2023-01-19,25.57
MATV,2023-01-20,25.45
MATV,2023-01-23,26.08
MATV,2023-01-24,25.87
MATV,2023-01-25,26.08
MATV,2023-01-26,26.3
MATV,2023-01-27,26.17
MATV,2023-01-30,26.26
MATV,2023-01-31,27.56
MATV,2023-02-01,27.33
MATV,2023-02-02,27.11
MATV,2023-02-03,27.23
MATV,2023-02-06,27.11
MATV,2023-02-07,27.05
MATV,2023-02-08,26.59
MATV,2023-02-09,25.75
MATV,2023-02-10,26.26
MATV,2023-02-13,26.73
MATV,2023-02-14,26.43
MATV,2023-02-15,26.85
MATV,2023-02-16,26.74
MATV,2023-02-17,26.74
MATV,2023-02-21,25.57
MATV,2023-02-22,25.7
MATV,2023-02-23,28.46
MATV,2023-02-24,26.59
MATV,2023-02-27,26.48
MATV,2023-02-28,25.91
MATV,2023-03-01,26.03
MATV,2023-03-02,26.02
MATV,2023-03-03,26.2
MATV,2023-03-06,25.35
MATV,2023-03-07,25.75
MATV,2023-03-08,24.96
MATV,2023-03-09,24.42
MATV,2023-03-10,23.87
MATV,2023-03-13,22.35
MATV,2023-03-14,22.7
MATV,2023-03-15,21.83
MATV,2023-03-16,21.6
MATV,2023-03-17,20.82
MATV,2023-03-20,21.32
MATV,2023-03-21,21.69
MATV,2023-03-22,21.0
MATV,2023-03-23,20.37
MATV,2023-03-24,20.56
MATV,2023-03-27,20.95
MATV,2023-03-28,20.94
MATV,2023-03-29,21.04
MATV,2023-03-30,21.08
MATV,2023-03-31,21.47
MATV,2023-04-03,21.31
MATV,2023-04-04,20.95
MATV,2023-04-05,20.85
MATV,2023-04-06,20.95
MATV,2023-04-10,21.11
MATV,2023-04-11,21.17
MATV,2023-04-12,21.25
MATV,2023-04-13,21.4
MATV,2023-04-14,21.09
MATV,2023-04-17,21.32
MATV,2023-04-18,20.99
MATV,2023-04-19,20.87
MATV,2023-04-20,20.44
MATV,2023-04-21,20.15
MATV,2023-04-24,20.16
MATV,2023-04-25,19.59
MATV,2023-04-26,18.93
MATV,2023-04-27,19.11
MATV,2023-04-28,19.37
MATV,2023-05-01,19.09
MATV,2023-05-02,18.35
MATV,2023-05-03,17.73
MATV,2023-05-04,16.53
MATV,2023-05-05,16.56
MATV,2023-05-08,16.71
MATV,2023-05-09,16.57
MATV,2023-05-10,16.9
MATV,2023-05-11,17.18
MATV,2023-05-12,17.46
MATV,2023-05-15,17.06
MATV,2023-05-16,16.95
MATV,2023-05-17,17.34
MATV,2023-05-18,17.6
MATV,2023-05-19,17.75
MATV,2023-05-22,17.45
MATV,2023-05-23,17.34
MATV,2023-05-24,16.57
MATV,2023-05-25,15.85
MATV,2023-05-26,15.31
MATV,2023-05-30,15.28
MATV,2023-05-31,15.06
MATV,2023-06-01,14.83
MATV,2023-06-02,15.94
MATV,2023-06-05,16.08
MATV,2023-06-06,16.64
MATV,2023-06-07,17.33
MATV,2023-06-08,17.19
MATV,2023-06-09,17.0
MATV,2023-06-12,16.76
MATV,2023-06-13,16.74
MATV,2023-06-14,16.47
MATV,2023-06-15,16.41
MATV,2023-06-16,16.32
MATV,2023-06-20,15.91
MATV,2023-06-21,15.56
MATV,2023-06-22,15.31
MATV,2023-06-23,14.75
MATV,2023-06-26,14.8
MATV,2023-06-27,14.84
MATV,2023-06-28,14.8
MATV,2023-06-29,14.99
MATV,2023-06-30,15.12
MATV,2023-07-03,15.56
MATV,2023-07-05,14.75
MATV,2023-07-06,14.48
MATV,2023-07-07,14.85
MATV,2023-07-10,14.58
MATV,2023-07-11,15.11
MATV,2023-07-12,15.94
MATV,2023-07-13,16.04
MATV,2023-07-14,15.82
MATV,2023-07-17,15.63
MATV,2023-07-18,15.62
MATV,2023-07-19,16.05
MATV,2023-07-20,15.69
MATV,2023-07-21,15.21
MATV,2023-07-24,15.21
MATV,2023-07-25,15.13
MATV,2023-07-26,15.73
MATV,2023-07-27,15.79
MATV,2023-07-28,15.69
MATV,2023-07-31,15.74
MATV,2023-08-01,17.91
MATV,2023-08-02,17.82
MATV,2023-08-03,17.91
MATV,2023-08-04,17.55
MATV,2023-08-07,17.69
MATV,2023-08-08,17.57
MATV,2023-08-09,17.41
MATV,2023-08-10,17.5
MATV,2023-08-11,17.71
MATV,2023-08-14,17.41
MATV,2023-08-15,17.18
MATV,2023-08-16,17.05
MATV,2023-08-17,17.2
MATV,2023-08-18,17.03
MATV,2023-08-21,16.99
MATV,2023-08-22,16.9
MATV,2023-08-23,16.61
MATV,2023-08-24,16.4
MATV,2023-08-25,16.15
MATV,2023-08-28,16.34
MATV,2023-08-29,16.8
MATV,2023-08-30,16.6
MATV,2023-08-31,16.4
MATV,2023-09-01,16.61
MATV,2023-09-05,16.22
MATV,2023-09-06,16.07
MATV,2023-09-07,15.66
MATV,2023-09-08,15.2
MATV,2023-09-11,15.1
MATV,2023-09-12,15.05
MATV,2023-09-13,15.15
MATV,2023-09-14,15.53
MATV,2023-09-15,15.44
MATV,2023-09-18,15.39
MATV,2023-09-19,15.52
MATV,2023-09-20,15.46
MATV,2023-09-21,15.53
MATV,2023-09-22,15.27
MATV,2023-09-25,15.05
MATV,2023-09-26,14.49
MATV,2023-09-27,14.12
MATV,2023-09-28,14.11
MATV,2023-09-29,14.26
MATV,2023-10-02,13.59
MATV,2023-10-03,13.35
MATV,2023-10-04,13.61
MATV,2023-10-05,13.59
MATV,2023-10-06,13.4
MATV,2023-10-09,13.37
MATV,2023-10-10,13.76
MATV,2023-10-11,13.81
MATV,2023-10-12,13.38
MATV,2023-10-13,13.28
MATV,2023-10-16,14.0
MATV,2023-10-17,14.59
MATV,2023-10-18,14.42
MATV,2023-10-19,13.86
MATV,2023-10-20,13.66
MATV,2023-10-23,13.04
MATV,2023-10-24,12.91
MATV,2023-10-25,13.02
MATV,2023-10-26,13.33
MATV,2023-10-27,12.93
MATV,2023-10-30,12.95
MATV,2023-10-31,13.1
MATV,2023-11-01,12.8
MATV,2023-11-02,13.15
MATV,2023-11-03,14.0
MATV,2023-11-06,13.7
MATV,2023-11-07,13.29
MATV,2023-11-08,13.18
MATV,2023-11-09,13.68
MATV,2023-11-10,13.55
MATV,2023-11-13,12.86
MATV,2023-11-14,13.96
MATV,2023-11-15,14.27
MATV,2023-11-16,13.63
MATV,2023-11-17,13.71
MATV,2023-11-20,13.85
MATV,2023-11-21,13.14
MATV,2023-11-22,12.71
MATV,2023-11-24,12.73
MATV,2023-11-27,12.28
MATV,2023-11-28,11.93
MATV,2023-11-29,11.78
MATV,2023-11-30,11.7
MATV,2023-12-01,13.71
MATV,2023-12-04,13.67
MATV,2023-12-05,13.23
NVAX,2022-12-06,16.78
NVAX,2022-12-07,17.22
NVAX,2022-12-08,17.32
NVAX,2022-12-09,16.51
NVAX,2022-12-12,16.37
NVAX,2022-12-13,17.21
NVAX,2022-12-14,17.23
NVAX,2022-12-15,11.32
NVAX,2022-12-16,11.03
NVAX,2022-12-19,10.32
NVAX,2022-12-20,10.52
NVAX,2022-12-21,10.38
NVAX,2022-12-22,10.27
NVAX,2022-12-23,9.66
NVAX,2022-12-27,8.86
NVAX,2022-12-28,9.06
NVAX,2022-12-29,9.72
NVAX,2022-12-30,10.28
NVAX,2023-01-03,9.79
NVAX,2023-01-04,11.33
NVAX,2023-01-05,11.71
NVAX,2023-01-06,11.02
NVAX,2023-01-09,12.26
NVAX,2023-01-10,12.41
NVAX,2023-01-11,11.86
NVAX,2023-01-12,11.8
NVAX,2023-01-13,12.29
NVAX,2023-01-17,12.44
NVAX,2023-01-18,12.48
NVAX,2023-01-19,11.62
NVAX,2023-01-20,11.55
NVAX,2023-01-23,11.92
NVAX,2023-01-24,11.55
